level_0,level_1,0
pce_communication,edu_bachelor_degree,0.11785674054719128
edu_master_degree,pce_other_goods_and_services,0.11789803986832263
pce_other_goods_and_services,edu_master_degree,0.11789803986832263
gdp_gross_operating_surplus,pce_furnishings_household_equipment_and_routine_household_maintenance,0.11822411801682747
pce_furnishings_household_equipment_and_routine_household_maintenance,gdp_gross_operating_surplus,0.11822411801682747
pce_transportation,gdp_gross_operating_surplus,0.11824566146324682
gdp_gross_operating_surplus,pce_transportation,0.11824566146324682
mean_usual_hours,household_renter_occ_ratio,0.11833116917231863
household_renter_occ_ratio,mean_usual_hours,0.11833116917231863
mean_usual_hours,household_owner_occ_ratio,0.11833116917231919
household_owner_occ_ratio,mean_usual_hours,0.11833116917231919
edu_bachelor_degree,pce_financial_services_and_insurance,0.11892318788297793
pce_financial_services_and_insurance,edu_bachelor_degree,0.11892318788297793
per_pupil_expenditure,pce_communication,0.11897107054959172
pce_communication,per_pupil_expenditure,0.11897107054959172
gini_index,subsidies,0.11909725389501447
subsidies,gini_index,0.11909725389501447
per_capita_personal_income,population,0.11960819206521957
population,per_capita_personal_income,0.11960819206521957
pce_education,edu_master_degree,0.12124200865951035
edu_master_degree,pce_education,0.12124200865951035
households_occupied_ratio,high_propensity_business_application,0.12160768233311131
high_propensity_business_application,households_occupied_ratio,0.12160768233311131
per_cap_gdp_current_dollar,pce_food_services_and_accommodations,0.12174675305613324
pce_food_services_and_accommodations,per_cap_gdp_current_dollar,0.12174675305613324
pce_communication,per_pupil_revenue,0.12220981339294922
per_pupil_revenue,pce_communication,0.12220981339294922
pce_food_services_and_accommodations,per_pupil_expenditure,0.12412747421157597
per_pupil_expenditure,pce_food_services_and_accommodations,0.12412747421157597
high_propensity_business_application,taxes_on_production_and_imports_(topi),0.12423339637398767
taxes_on_production_and_imports_(topi),high_propensity_business_application,0.12423339637398767
pce_financial_services_and_insurance,per_cap_gdp_current_dollar,0.12424767549722418
per_cap_gdp_current_dollar,pce_financial_services_and_insurance,0.12424767549722418
house_median_value,subsidies,0.12426105069939974
subsidies,house_median_value,0.12426105069939974
gdp_gross_operating_surplus,pce_food_and_beverages_purchased_for_off-premises_consumption,0.12644043402511354
pce_food_and_beverages_purchased_for_off-premises_consumption,gdp_gross_operating_surplus,0.12644043402511354
gdp_current_dollar,edu_associate_degree,0.12714512790200067
edu_associate_degree,gdp_current_dollar,0.12714512790200067
per_pupil_revenue,pce_food_services_and_accommodations,0.12766945841495203
pce_food_services_and_accommodations,per_pupil_revenue,0.12766945841495203
pce_health,per_cap_gdp_current_dollar,0.12766990500153225
per_cap_gdp_current_dollar,pce_health,0.12766990500153225
edu_bachelor_degree,pce_recreation,0.12841827296748118
pce_recreation,edu_bachelor_degree,0.12841827296748118
pce_education,per_cap_gdp_current_dollar,0.12951541900281655
per_cap_gdp_current_dollar,pce_education,0.12951541900281655
edu_total,edu_associate_degree,0.130292376139559
edu_associate_degree,edu_total,0.130292376139559
per_cap_gdp_current_dollar,pce_other_goods_and_services,0.1303207935992662
pce_other_goods_and_services,per_cap_gdp_current_dollar,0.1303207935992662
pce_education,edu_bachelor_degree,0.13051319336595554
edu_bachelor_degree,pce_education,0.13051319336595554
median_income,edu_total,0.1312741968934947
edu_total,median_income,0.1312741968934947
mean_usual_hours,edu_bachelor_degree,0.13189997188207578
edu_bachelor_degree,mean_usual_hours,0.13189997188207578
households_occupied_ratio,business_applications,0.13201755253947633
business_applications,households_occupied_ratio,0.13201755253947633
pce_housing_utilities_and_fuels,per_pupil_expenditure,0.1322066586151134
per_pupil_expenditure,pce_housing_utilities_and_fuels,0.1322066586151134
year,house_low_value_quartile,0.13289682617415702
house_low_value_quartile,year,0.13289682617415702
house_upper_value_quartile,mean_usual_hours,0.1332618928884585
mean_usual_hours,house_upper_value_quartile,0.1332618928884585
edu_master_degree,gdp_current_dollar,0.13327354962060656
gdp_current_dollar,edu_master_degree,0.13327354962060656
edu_high_school,per_pupil_revenue,0.13369489372709994
per_pupil_revenue,edu_high_school,0.13369489372709994
house_low_value_quartile,pce_health,0.13393687308292423
pce_health,house_low_value_quartile,0.13393687308292423
pce_housing_utilities_and_fuels,per_pupil_revenue,0.1342013705162642
per_pupil_revenue,pce_housing_utilities_and_fuels,0.1342013705162642
per_pupil_expenditure,poverty_rate,0.13560932293409309
poverty_rate,per_pupil_expenditure,0.13560932293409309
pce_total,per_pupil_expenditure,0.1356524956005629
per_pupil_expenditure,pce_total,0.1356524956005629
median_income,population,0.1358244442442549
population,median_income,0.1358244442442549
house_upper_value_quartile,subsidies,0.13583916051876696
subsidies,house_upper_value_quartile,0.13583916051876696
gdp_gross_operating_surplus,pce_recreation,0.13642016951648553
pce_recreation,gdp_gross_operating_surplus,0.13642016951648553
population,edu_associate_degree,0.13652277552305409
edu_associate_degree,population,0.13652277552305409
business_applications_from_corporations,taxes_on_production_and_imports_(topi),0.13670751183499386
taxes_on_production_and_imports_(topi),business_applications_from_corporations,0.13670751183499386
per_pupil_revenue,pce_total,0.13796620497444556
pce_total,per_pupil_revenue,0.13796620497444556
pce_food_services_and_accommodations,households_occupied_ratio,0.13846967162231427
households_occupied_ratio,pce_food_services_and_accommodations,0.13846967162231427
gdp_gross_operating_surplus,pce_housing_utilities_and_fuels,0.1391758964598113
pce_housing_utilities_and_fuels,gdp_gross_operating_surplus,0.1391758964598113
pce_communication,gdp_gross_operating_surplus,0.13919239839417621
gdp_gross_operating_surplus,pce_communication,0.13919239839417621
gini_index,median_income,0.1400758566239802
median_income,gini_index,0.1400758566239802
pce_transportation,house_low_value_quartile,0.1410071290637858
house_low_value_quartile,pce_transportation,0.1410071290637858
taxes_on_production_and_imports_(topi),poverty_rate,0.1413815715057433
poverty_rate,taxes_on_production_and_imports_(topi),0.1413815715057433
year,pce_clothing_footwear_and_related_services,0.14146418327478605
pce_clothing_footwear_and_related_services,year,0.14146418327478605
pce_total,gdp_gross_operating_surplus,0.14358310718298686
gdp_gross_operating_surplus,pce_total,0.14358310718298686
gdp_compensation,median_age,0.14451685743009962
median_age,gdp_compensation,0.14451685743009962
households_occupied_ratio,pce_financial_services_and_insurance,0.1446963783289181
pce_financial_services_and_insurance,households_occupied_ratio,0.1446963783289181
households_occupied_ratio,pce_food_and_beverages_purchased_for_off-premises_consumption,0.14607893823670154
pce_food_and_beverages_purchased_for_off-premises_consumption,households_occupied_ratio,0.14607893823670154
rent_low_value_quartile,edu_associate_degree,0.1461934357830036
edu_associate_degree,rent_low_value_quartile,0.1461934357830036
pce_food_and_beverages_purchased_for_off-premises_consumption,house_low_value_quartile,0.1462668979454536
house_low_value_quartile,pce_food_and_beverages_purchased_for_off-premises_consumption,0.1462668979454536
pce_health,households_occupied_ratio,0.14638405266480584
households_occupied_ratio,pce_health,0.14638405266480584
edu_total,house_low_value_quartile,0.14700937215623255
house_low_value_quartile,edu_total,0.14700937215623255
households_occupied_ratio,pce_furnishings_household_equipment_and_routine_household_maintenance,0.14764401380235564
pce_furnishings_household_equipment_and_routine_household_maintenance,households_occupied_ratio,0.14764401380235564
pce_housing_utilities_and_fuels,households_occupied_ratio,0.14879208788459752
households_occupied_ratio,pce_housing_utilities_and_fuels,0.14879208788459752
business_applications,taxes_on_production_and_imports_(topi),0.15122611453563906
taxes_on_production_and_imports_(topi),business_applications,0.15122611453563906
edu_associate_degree,per_pupil_expenditure,0.15135418024054184
per_pupil_expenditure,edu_associate_degree,0.15135418024054184
house_low_value_quartile,pce_communication,0.15151959439931953
pce_communication,house_low_value_quartile,0.15151959439931953
pce_financial_services_and_insurance,gdp_gross_operating_surplus,0.1518688582435128
gdp_gross_operating_surplus,pce_financial_services_and_insurance,0.1518688582435128
gdp_gross_operating_surplus,pce_food_services_and_accommodations,0.152003824123248
pce_food_services_and_accommodations,gdp_gross_operating_surplus,0.152003824123248
households_occupied_ratio,pce_transportation,0.15221376756591495
pce_transportation,households_occupied_ratio,0.15221376756591495
per_pupil_expenditure,pce_financial_services_and_insurance,0.15244894243034743
pce_financial_services_and_insurance,per_pupil_expenditure,0.15244894243034743
gdp_gross_operating_surplus,pce_other_goods_and_services,0.15274665386935077
pce_other_goods_and_services,gdp_gross_operating_surplus,0.15274665386935077
per_pupil_revenue,pce_financial_services_and_insurance,0.15283769335159064
pce_financial_services_and_insurance,per_pupil_revenue,0.15283769335159064
per_pupil_expenditure,pce_other_goods_and_services,0.15365907280666444
pce_other_goods_and_services,per_pupil_expenditure,0.15365907280666444
pce_total,households_occupied_ratio,0.1539474686947759
households_occupied_ratio,pce_total,0.1539474686947759
median_age,per_cap_gdp_current_dollar,0.15419625889018673
per_cap_gdp_current_dollar,median_age,0.15419625889018673
pce_education,gdp_gross_operating_surplus,0.15425656552511405
gdp_gross_operating_surplus,pce_education,0.15425656552511405
pce_furnishings_household_equipment_and_routine_household_maintenance,house_low_value_quartile,0.15492327665855932
house_low_value_quartile,pce_furnishings_household_equipment_and_routine_household_maintenance,0.15492327665855932
per_pupil_revenue,pce_other_goods_and_services,0.15572028278030592
pce_other_goods_and_services,per_pupil_revenue,0.15572028278030592
households_occupied_ratio,pce_other_goods_and_services,0.15754698353536747
pce_other_goods_and_services,households_occupied_ratio,0.15754698353536747
pce_total,house_low_value_quartile,0.1581565591195514
house_low_value_quartile,pce_total,0.1581565591195514
gdp_gross_operating_surplus,pce_health,0.15885615682762208
pce_health,gdp_gross_operating_surplus,0.15885615682762208
house_median_value,year,0.16020023899532815
year,house_median_value,0.16020023899532815
per_cap_gdp_current_dollar,gdp_current_dollar,0.160635960186861
gdp_current_dollar,per_cap_gdp_current_dollar,0.160635960186861
edu_master_degree,subsidies,0.16186014715033326
subsidies,edu_master_degree,0.16186014715033326
house_low_value_quartile,pce_food_services_and_accommodations,0.16226605958760412
pce_food_services_and_accommodations,house_low_value_quartile,0.16226605958760412
house_low_value_quartile,pce_financial_services_and_insurance,0.16262587411485985
pce_financial_services_and_insurance,house_low_value_quartile,0.16262587411485985
edu_associate_degree,per_pupil_revenue,0.16335643475282613
per_pupil_revenue,edu_associate_degree,0.16335643475282613
pce_health,per_pupil_expenditure,0.16371295785589315
per_pupil_expenditure,pce_health,0.16371295785589315
pce_education,household_owner_occ_ratio,0.1639103758661303
household_owner_occ_ratio,pce_education,0.1639103758661303
pce_education,household_renter_occ_ratio,0.16391037586613072
household_renter_occ_ratio,pce_education,0.16391037586613072
households_occupied_ratio,pce_communication,0.16410389732212888
pce_communication,households_occupied_ratio,0.16410389732212888
edu_bachelor_degree,gdp_current_dollar,0.1644184392855533
gdp_current_dollar,edu_bachelor_degree,0.1644184392855533
pce_clothing_footwear_and_related_services,households_occupied_ratio,0.16464441051661857
households_occupied_ratio,pce_clothing_footwear_and_related_services,0.16464441051661857
mean_usual_hours,house_median_value,0.16488045758631711
house_median_value,mean_usual_hours,0.16488045758631711
per_pupil_revenue,pce_health,0.16504320502455602
pce_health,per_pupil_revenue,0.16504320502455602
edu_high_school,year,0.16542975097267454
year,edu_high_school,0.16542975097267454
gini_index,mean_usual_hours,0.16672903109725645
mean_usual_hours,gini_index,0.16672903109725645
year,house_upper_value_quartile,0.16701658856659024
house_upper_value_quartile,year,0.16701658856659024
pce_clothing_footwear_and_related_services,house_low_value_quartile,0.16746256797593187
house_low_value_quartile,pce_clothing_footwear_and_related_services,0.16746256797593187
pce_other_goods_and_services,house_low_value_quartile,0.1682831686460628
house_low_value_quartile,pce_other_goods_and_services,0.1682831686460628
per_capita_personal_income,business_applications,0.16875397234771622
business_applications,per_capita_personal_income,0.16875397234771622
business_applications,median_income,0.1695997376827235
median_income,business_applications,0.1695997376827235
pce_transportation,household_owner_occ_ratio,0.16970730119664415
household_owner_occ_ratio,pce_transportation,0.16970730119664415
pce_transportation,household_renter_occ_ratio,0.1697073011966444
household_renter_occ_ratio,pce_transportation,0.1697073011966444
taxes_on_production_and_imports_(topi),pce_transportation,0.17029732100063272
pce_transportation,taxes_on_production_and_imports_(topi),0.17029732100063272
pce_recreation,households_occupied_ratio,0.17074245692610363
households_occupied_ratio,pce_recreation,0.17074245692610363
pce_housing_utilities_and_fuels,house_low_value_quartile,0.1709085381571394
house_low_value_quartile,pce_housing_utilities_and_fuels,0.1709085381571394
edu_bachelor_degree,edu_associate_degree,0.17111237487019448
edu_associate_degree,edu_bachelor_degree,0.17111237487019448
median_monthly_house_cost,pce_transportation,0.17153081484433377
pce_transportation,median_monthly_house_cost,0.17153081484433377
household_owner_occ_ratio,pce_health,0.17202461138599345
pce_health,household_owner_occ_ratio,0.17202461138599345
household_renter_occ_ratio,pce_health,0.1720246113859937
pce_health,household_renter_occ_ratio,0.1720246113859937
house_low_value_quartile,pce_education,0.17213343440671777
pce_education,house_low_value_quartile,0.17213343440671777
pce_clothing_footwear_and_related_services,taxes_on_production_and_imports_(topi),0.17290108769578788
taxes_on_production_and_imports_(topi),pce_clothing_footwear_and_related_services,0.17290108769578788
subsidies,households_occupied_ratio,0.17344576833305422
households_occupied_ratio,subsidies,0.17344576833305422
population,house_low_value_quartile,0.1739174529807116
house_low_value_quartile,population,0.1739174529807116
pce_food_and_beverages_purchased_for_off-premises_consumption,household_owner_occ_ratio,0.17484324327644096
household_owner_occ_ratio,pce_food_and_beverages_purchased_for_off-premises_consumption,0.17484324327644096
pce_food_and_beverages_purchased_for_off-premises_consumption,household_renter_occ_ratio,0.17484324327644143
household_renter_occ_ratio,pce_food_and_beverages_purchased_for_off-premises_consumption,0.17484324327644143
pce_furnishings_household_equipment_and_routine_household_maintenance,household_owner_occ_ratio,0.1757535809814793
household_owner_occ_ratio,pce_furnishings_household_equipment_and_routine_household_maintenance,0.1757535809814793
household_renter_occ_ratio,pce_furnishings_household_equipment_and_routine_household_maintenance,0.1757535809814796
pce_furnishings_household_equipment_and_routine_household_maintenance,household_renter_occ_ratio,0.1757535809814796
median_age,per_capita_personal_income,0.17621502559240168
per_capita_personal_income,median_age,0.17621502559240168
poverty_rate,mean_usual_hours,0.17626769343191886
mean_usual_hours,poverty_rate,0.17626769343191886
pce_communication,year,0.17641085171649432
year,pce_communication,0.17641085171649432
pce_health,median_monthly_house_cost,0.17689281004503463
median_monthly_house_cost,pce_health,0.17689281004503463
pce_furnishings_household_equipment_and_routine_household_maintenance,year,0.17719687740816786
year,pce_furnishings_household_equipment_and_routine_household_maintenance,0.17719687740816786
households_occupied_ratio,pce_education,0.1773620578960125
pce_education,households_occupied_ratio,0.1773620578960125
gdp_compensation,mean_usual_hours,0.17912670712060513
mean_usual_hours,gdp_compensation,0.17912670712060513
taxes_on_production_and_imports_(topi),pce_furnishings_household_equipment_and_routine_household_maintenance,0.1803790051160476
pce_furnishings_household_equipment_and_routine_household_maintenance,taxes_on_production_and_imports_(topi),0.1803790051160476
household_owner_occ_ratio,edu_bachelor_degree,0.18056750042695402
edu_bachelor_degree,household_owner_occ_ratio,0.18056750042695402
edu_bachelor_degree,household_renter_occ_ratio,0.1805675004269546
household_renter_occ_ratio,edu_bachelor_degree,0.1805675004269546
pce_transportation,year,0.1807870740770442
year,pce_transportation,0.1807870740770442
median_income,mean_usual_hours,0.18090351633788246
mean_usual_hours,median_income,0.18090351633788246
per_pupil_revenue,pce_education,0.18132101801756667
pce_education,per_pupil_revenue,0.18132101801756667
per_pupil_revenue,gdp_current_dollar,0.18146987113580468
gdp_current_dollar,per_pupil_revenue,0.18146987113580468
household_owner_occ_ratio,pce_total,0.18162419710215788
pce_total,household_owner_occ_ratio,0.18162419710215788
pce_total,household_renter_occ_ratio,0.18162419710215807
household_renter_occ_ratio,pce_total,0.18162419710215807
pce_recreation,household_owner_occ_ratio,0.18205473033996514
household_owner_occ_ratio,pce_recreation,0.18205473033996514
household_renter_occ_ratio,pce_recreation,0.1820547303399654
pce_recreation,household_renter_occ_ratio,0.1820547303399654
gdp_current_dollar,per_pupil_expenditure,0.18216768648977932
per_pupil_expenditure,gdp_current_dollar,0.18216768648977932
pce_education,per_pupil_expenditure,0.18292924991736204
per_pupil_expenditure,pce_education,0.18292924991736204
pce_food_and_beverages_purchased_for_off-premises_consumption,median_monthly_house_cost,0.18369659983004483
median_monthly_house_cost,pce_food_and_beverages_purchased_for_off-premises_consumption,0.18369659983004483
subsidies,per_pupil_expenditure,0.18433194155798124
per_pupil_expenditure,subsidies,0.18433194155798124
median_monthly_house_cost,pce_food_services_and_accommodations,0.18593736493525392
pce_food_services_and_accommodations,median_monthly_house_cost,0.18593736493525392
taxes_on_production_and_imports_(topi),pce_food_and_beverages_purchased_for_off-premises_consumption,0.18616510042993759
pce_food_and_beverages_purchased_for_off-premises_consumption,taxes_on_production_and_imports_(topi),0.18616510042993759
mean_usual_hours,year,0.1867200226839514
year,mean_usual_hours,0.1867200226839514
house_low_value_quartile,pce_recreation,0.18730963658914507
pce_recreation,house_low_value_quartile,0.18730963658914507
household_owner_occ_ratio,pce_financial_services_and_insurance,0.18737606952867197
pce_financial_services_and_insurance,household_owner_occ_ratio,0.18737606952867197
household_renter_occ_ratio,pce_financial_services_and_insurance,0.18737606952867245
pce_financial_services_and_insurance,household_renter_occ_ratio,0.18737606952867245
household_owner_occ_ratio,pce_housing_utilities_and_fuels,0.1884186438530952
pce_housing_utilities_and_fuels,household_owner_occ_ratio,0.1884186438530952
household_renter_occ_ratio,pce_housing_utilities_and_fuels,0.18841864385309565
pce_housing_utilities_and_fuels,household_renter_occ_ratio,0.18841864385309565
median_age,gdp_gross_operating_surplus,0.18855892407440827
gdp_gross_operating_surplus,median_age,0.18855892407440827
year,pce_recreation,0.18881299141455024
pce_recreation,year,0.18881299141455024
median_monthly_house_cost,pce_furnishings_household_equipment_and_routine_household_maintenance,0.1897012348970434
pce_furnishings_household_equipment_and_routine_household_maintenance,median_monthly_house_cost,0.1897012348970434
edu_total,edu_high_school,0.19036379400609993
edu_high_school,edu_total,0.19036379400609993
business_applications,house_low_value_quartile,0.19118150352994664
house_low_value_quartile,business_applications,0.19118150352994664
pce_communication,household_owner_occ_ratio,0.19119372100499585
household_owner_occ_ratio,pce_communication,0.19119372100499585
pce_communication,household_renter_occ_ratio,0.19119372100499607
household_renter_occ_ratio,pce_communication,0.19119372100499607
taxes_on_production_and_imports_(topi),pce_recreation,0.19214576920572363
pce_recreation,taxes_on_production_and_imports_(topi),0.19214576920572363
pce_transportation,house_median_value,0.1926579687656805
house_median_value,pce_transportation,0.1926579687656805
pce_health,house_median_value,0.19407832187740667
house_median_value,pce_health,0.19407832187740667
subsidies,edu_high_school,0.19421142362312488
edu_high_school,subsidies,0.19421142362312488
pce_other_goods_and_services,year,0.1955257168354087
year,pce_other_goods_and_services,0.1955257168354087
house_low_value_quartile,high_propensity_business_application,0.19643879695972016
high_propensity_business_application,house_low_value_quartile,0.19643879695972016
edu_high_school,population,0.19670125408479078
population,edu_high_school,0.19670125408479078
edu_associate_degree,rent_median_value,0.19711915904451469
rent_median_value,edu_associate_degree,0.19711915904451469
per_capita_personal_income,pce_clothing_footwear_and_related_services,0.19777957785250855
pce_clothing_footwear_and_related_services,per_capita_personal_income,0.19777957785250855
household_owner_occ_ratio,pce_other_goods_and_services,0.19794715149268133
pce_other_goods_and_services,household_owner_occ_ratio,0.19794715149268133
household_renter_occ_ratio,pce_other_goods_and_services,0.1979471514926814
pce_other_goods_and_services,household_renter_occ_ratio,0.1979471514926814
median_monthly_house_cost,pce_total,0.1980515113600939
pce_total,median_monthly_house_cost,0.1980515113600939
pce_clothing_footwear_and_related_services,household_owner_occ_ratio,0.19993433930275034
household_owner_occ_ratio,pce_clothing_footwear_and_related_services,0.19993433930275034
household_renter_occ_ratio,pce_clothing_footwear_and_related_services,0.1999343393027504
pce_clothing_footwear_and_related_services,household_renter_occ_ratio,0.1999343393027504
pce_food_services_and_accommodations,household_owner_occ_ratio,0.2000965896026541
household_owner_occ_ratio,pce_food_services_and_accommodations,0.2000965896026541
pce_food_services_and_accommodations,household_renter_occ_ratio,0.20009658960265445
household_renter_occ_ratio,pce_food_services_and_accommodations,0.20009658960265445
pce_transportation,median_income,0.2003219979103288
median_income,pce_transportation,0.2003219979103288
pce_food_and_beverages_purchased_for_off-premises_consumption,year,0.200800910429745
year,pce_food_and_beverages_purchased_for_off-premises_consumption,0.200800910429745
pce_food_and_beverages_purchased_for_off-premises_consumption,house_median_value,0.20086465697078973
house_median_value,pce_food_and_beverages_purchased_for_off-premises_consumption,0.20086465697078973
median_monthly_house_cost,pce_communication,0.20157140260969186
pce_communication,median_monthly_house_cost,0.20157140260969186
pce_financial_services_and_insurance,year,0.20250319633170386
year,pce_financial_services_and_insurance,0.20250319633170386
gdp_current_dollar,year,0.20316069692639993
year,gdp_current_dollar,0.20316069692639993
year,pce_housing_utilities_and_fuels,0.20324666863272936
pce_housing_utilities_and_fuels,year,0.20324666863272936
taxes_on_production_and_imports_(topi),pce_communication,0.20392735895223316
pce_communication,taxes_on_production_and_imports_(topi),0.20392735895223316
taxes_on_production_and_imports_(topi),pce_housing_utilities_and_fuels,0.20425587661767605
pce_housing_utilities_and_fuels,taxes_on_production_and_imports_(topi),0.20425587661767605
poverty_rate,median_age,0.2043428191851938
median_age,poverty_rate,0.2043428191851938
pce_total,taxes_on_production_and_imports_(topi),0.2044367471393394
taxes_on_production_and_imports_(topi),pce_total,0.2044367471393394
pce_transportation,per_capita_personal_income,0.2045540935955053
per_capita_personal_income,pce_transportation,0.2045540935955053
gdp_gross_operating_surplus,gdp_current_dollar,0.20457741754717923
gdp_current_dollar,gdp_gross_operating_surplus,0.20457741754717923
edu_high_school,business_applications_from_corporations,0.20571882027366659
business_applications_from_corporations,edu_high_school,0.20571882027366659
year,pce_total,0.20624440211885578
pce_total,year,0.20624440211885578
pce_food_and_beverages_purchased_for_off-premises_consumption,median_income,0.2065672734049448
median_income,pce_food_and_beverages_purchased_for_off-premises_consumption,0.2065672734049448
gini_index,pce_recreation,0.20725483024743052
pce_recreation,gini_index,0.20725483024743052
pce_financial_services_and_insurance,median_monthly_house_cost,0.2072635860743842
median_monthly_house_cost,pce_financial_services_and_insurance,0.2072635860743842
taxes_on_production_and_imports_(topi),pce_food_services_and_accommodations,0.20777045689817716
pce_food_services_and_accommodations,taxes_on_production_and_imports_(topi),0.20777045689817716
mean_usual_hours,house_low_value_quartile,0.20797247550857462
house_low_value_quartile,mean_usual_hours,0.20797247550857462
gini_index,pce_transportation,0.208151276427777
pce_transportation,gini_index,0.208151276427777
pce_communication,house_median_value,0.20962403902515722
house_median_value,pce_communication,0.20962403902515722
house_median_value,pce_furnishings_household_equipment_and_routine_household_maintenance,0.21007942522016207
pce_furnishings_household_equipment_and_routine_household_maintenance,house_median_value,0.21007942522016207
pce_housing_utilities_and_fuels,median_monthly_house_cost,0.21024888709715447
median_monthly_house_cost,pce_housing_utilities_and_fuels,0.21024888709715447
house_low_value_quartile,business_applications_from_corporations,0.2110579665926961
business_applications_from_corporations,house_low_value_quartile,0.2110579665926961
per_cap_gdp_current_dollar,mean_usual_hours,0.2112370155260072
mean_usual_hours,per_cap_gdp_current_dollar,0.2112370155260072
pce_furnishings_household_equipment_and_routine_household_maintenance,per_capita_personal_income,0.2118461340855371
per_capita_personal_income,pce_furnishings_household_equipment_and_routine_household_maintenance,0.2118461340855371
pce_clothing_footwear_and_related_services,median_monthly_house_cost,0.21237783938111837
median_monthly_house_cost,pce_clothing_footwear_and_related_services,0.21237783938111837
rent_low_value_quartile,households_occupied_ratio,0.21265574351666372
households_occupied_ratio,rent_low_value_quartile,0.21265574351666372
pce_other_goods_and_services,median_monthly_house_cost,0.21274629836696796
median_monthly_house_cost,pce_other_goods_and_services,0.21274629836696796
pce_other_goods_and_services,taxes_on_production_and_imports_(topi),0.2138441796556965
taxes_on_production_and_imports_(topi),pce_other_goods_and_services,0.2138441796556965
year,pce_food_services_and_accommodations,0.2143202598631618
pce_food_services_and_accommodations,year,0.2143202598631618
median_monthly_house_cost,pce_recreation,0.21539315129828138
pce_recreation,median_monthly_house_cost,0.21539315129828138
median_income,pce_furnishings_household_equipment_and_routine_household_maintenance,0.21551434481348555
pce_furnishings_household_equipment_and_routine_household_maintenance,median_income,0.21551434481348555
edu_associate_degree,subsidies,0.21594796994570212
subsidies,edu_associate_degree,0.21594796994570212
year,pce_education,0.21641479477085374
pce_education,year,0.21641479477085374
rent_upper_value_quartile,mean_usual_hours,0.216573711010608
mean_usual_hours,rent_upper_value_quartile,0.216573711010608
poverty_rate,per_capita_personal_income,0.21675805763389375
per_capita_personal_income,poverty_rate,0.21675805763389375
median_income,pce_clothing_footwear_and_related_services,0.21688677189092892
pce_clothing_footwear_and_related_services,median_income,0.21688677189092892
pce_total,house_median_value,0.21694292313388291
house_median_value,pce_total,0.21694292313388291
taxes_on_production_and_imports_(topi),pce_health,0.21757196912364105
pce_health,taxes_on_production_and_imports_(topi),0.21757196912364105
pce_financial_services_and_insurance,taxes_on_production_and_imports_(topi),0.21775588527110673
taxes_on_production_and_imports_(topi),pce_financial_services_and_insurance,0.21775588527110673
median_income,pce_health,0.21806176094205304
pce_health,median_income,0.21806176094205304
pce_food_and_beverages_purchased_for_off-premises_consumption,gini_index,0.21842397661903612
gini_index,pce_food_and_beverages_purchased_for_off-premises_consumption,0.21842397661903612
gini_index,house_low_value_quartile,0.2189540870888562
house_low_value_quartile,gini_index,0.2189540870888562
pce_food_services_and_accommodations,median_income,0.2197444369885109
median_income,pce_food_services_and_accommodations,0.2197444369885109
year,household_owner_occ_ratio,0.219983180336515
household_owner_occ_ratio,year,0.219983180336515
household_renter_occ_ratio,year,0.21998318033651518
year,household_renter_occ_ratio,0.21998318033651518
pce_education,taxes_on_production_and_imports_(topi),0.22017959983351065
taxes_on_production_and_imports_(topi),pce_education,0.22017959983351065
households_occupied_ratio,household_owner_occ_ratio,0.2203335104930314
household_owner_occ_ratio,households_occupied_ratio,0.2203335104930314
households_occupied_ratio,household_renter_occ_ratio,0.22033351049303182
household_renter_occ_ratio,households_occupied_ratio,0.22033351049303182
edu_total,subsidies,0.22060561770477607
subsidies,edu_total,0.22060561770477607
pce_furnishings_household_equipment_and_routine_household_maintenance,gini_index,0.2206133533215471
gini_index,pce_furnishings_household_equipment_and_routine_household_maintenance,0.2206133533215471
pce_transportation,house_upper_value_quartile,0.22068284290209914
house_upper_value_quartile,pce_transportation,0.22068284290209914
households_occupied_ratio,gdp_compensation,0.2209627071301774
gdp_compensation,households_occupied_ratio,0.2209627071301774
median_income,pce_communication,0.22143057571379768
pce_communication,median_income,0.22143057571379768
pce_food_services_and_accommodations,house_median_value,0.2221303536986564
house_median_value,pce_food_services_and_accommodations,0.2221303536986564
subsidies,median_age,0.22242001178067386
median_age,subsidies,0.22242001178067386
pce_communication,gini_index,0.2232082908692024
gini_index,pce_communication,0.2232082908692024
pce_food_and_beverages_purchased_for_off-premises_consumption,per_capita_personal_income,0.22323191300962
per_capita_personal_income,pce_food_and_beverages_purchased_for_off-premises_consumption,0.22323191300962
pce_communication,per_capita_personal_income,0.22380285283517495
per_capita_personal_income,pce_communication,0.22380285283517495
gini_index,pce_education,0.2239487300943683
pce_education,gini_index,0.2239487300943683
edu_high_school,high_propensity_business_application,0.2241504675281352
high_propensity_business_application,edu_high_school,0.2241504675281352
pce_financial_services_and_insurance,house_median_value,0.22446859664633503
house_median_value,pce_financial_services_and_insurance,0.22446859664633503
median_income,pce_total,0.22500960704164238
pce_total,median_income,0.22500960704164238
gini_index,pce_housing_utilities_and_fuels,0.22512549102910773
pce_housing_utilities_and_fuels,gini_index,0.22512549102910773
pce_total,gini_index,0.22606348851299596
gini_index,pce_total,0.22606348851299596
median_income,pce_housing_utilities_and_fuels,0.22695004513275602
pce_housing_utilities_and_fuels,median_income,0.22695004513275602
pce_health,house_upper_value_quartile,0.22745030798066465
house_upper_value_quartile,pce_health,0.22745030798066465
