GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "10000","Delaware",2,SAPCE1,1,"...","Personal consumption expenditures","Millions of current dollars",17384.1,18576.3,19892.3,21270.4,22446.2,23619.9,25161.6,26922.3,28841.4,30335.1,32083.7,32957.3,32460.1,33777.8,35131.6,35996.3,36934.9,38168.3,39499.0,40559.0,41939.0,44250.2,45864.6,44834.5
 "10000","Delaware",2,SAPCE1,2,"..."," Goods","Millions of current dollars",6422.3,6810.2,7530.8,7993.0,8328.8,8779.0,9332.7,9962.8,10491.2,10899.1,11275.3,11184.4,10567.4,10978.1,11561.6,11819.7,12162.5,12486.9,12776.3,12990.5,13237.2,13839.1,14115.8,14480.4
 "10000","Delaware",2,SAPCE1,3,"...","  Durable goods","Millions of current dollars",2593.5,2811.2,3118.3,3278.4,3398.4,3649.1,3873.8,4125.9,4262.4,4268.6,4363.5,3988.9,3711.0,3852.6,4023.7,4158.5,4252.4,4402.6,4641.2,4740.4,4787.1,5010.6,5170.9,5386.5
 "10000","Delaware",2,SAPCE1,4,"...","   Motor vehicles and parts","Millions of current dollars",1053.6,1156.8,1293.8,1334.3,1392.9,1502.0,1535.4,1561.2,1522.8,1436.1,1456.0,1238.2,1215.8,1328.9,1426.3,1509.1,1558.4,1687.4,1812.7,1823.5,1863.4,1936.8,1928.8,1955.6
 "10000","Delaware",2,SAPCE1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",521.0,567.6,634.3,685.3,718.4,788.2,833.1,927.6,981.3,978.8,956.3,876.8,782.4,797.2,807.5,833.5,865.6,893.2,959.6,1013.1,1041.1,1123.1,1153.0,1232.3
 "10000","Delaware",2,SAPCE1,6,"...","   Recreational goods and vehicles","Millions of current dollars",691.4,728.5,789.0,832.0,863.9,914.2,1028.5,1121.2,1213.8,1267.0,1324.7,1258.3,1114.1,1101.7,1117.0,1124.7,1122.8,1103.8,1119.2,1137.4,1115.5,1163.2,1285.1,1443.1
 "10000","Delaware",2,SAPCE1,7,"...","   Other durable goods","Millions of current dollars",327.6,358.3,401.1,426.8,423.2,444.7,476.7,515.9,544.6,586.6,626.6,615.6,598.7,624.7,672.9,691.2,705.7,718.2,749.7,766.4,767.0,787.5,804.0,755.5
 "10000","Delaware",2,SAPCE1,8,"...","  Nondurable goods","Millions of current dollars",3828.8,3999.1,4412.5,4714.6,4930.3,5129.8,5459.0,5836.9,6228.8,6630.6,6911.8,7195.5,6856.5,7125.5,7537.9,7661.2,7910.1,8084.3,8135.1,8250.2,8450.1,8828.5,8944.9,9093.9
 "10000","Delaware",2,SAPCE1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",1448.7,1501.1,1615.1,1701.3,1799.5,1882.1,1983.6,2100.7,2216.4,2345.4,2453.7,2548.4,2551.7,2591.8,2638.6,2670.7,2762.6,2847.3,2885.5,2884.9,2950.0,3063.2,3104.4,3502.3
 "10000","Delaware",2,SAPCE1,10,"...","   Clothing and footwear","Millions of current dollars",813.1,863.8,946.4,974.1,998.4,1020.0,1037.2,1071.6,1092.9,1085.0,1080.6,1054.0,1007.7,1056.0,1140.3,1190.2,1183.1,1190.1,1224.2,1256.0,1241.4,1255.9,1251.8,1106.7
 "10000","Delaware",2,SAPCE1,11,"...","   Gasoline and other energy goods","Millions of current dollars",340.6,300.3,343.5,428.9,410.3,401.4,491.4,601.7,747.7,855.9,941.3,1095.7,792.0,919.1,1127.6,1134.2,1163.3,1134.5,925.9,867.9,993.1,1140.9,1110.8,861.9
 "10000","Delaware",2,SAPCE1,12,"...","   Other nondurable goods","Millions of current dollars",1226.3,1333.8,1507.5,1610.2,1722.1,1826.2,1946.9,2062.9,2171.8,2344.3,2436.2,2497.3,2505.0,2558.6,2631.3,2666.1,2801.0,2912.4,3099.5,3241.3,3265.7,3368.6,3477.9,3622.9
 "10000","Delaware",2,SAPCE1,13,"..."," Services","Millions of current dollars",10961.8,11766.1,12361.6,13277.4,14117.5,14840.9,15828.8,16959.5,18350.2,19435.9,20808.4,21772.9,21892.7,22799.8,23570.1,24176.6,24772.4,25681.4,26722.7,27568.5,28701.8,30411.0,31748.8,30354.1
 "10000","Delaware",2,SAPCE1,14,"...","  Household consumption expenditures (for services)","Millions of current dollars",10631.5,11351.1,11927.5,12798.4,13550.5,14225.9,15186.8,16274.5,17618.2,18631.9,19878.4,20750.6,20876.7,21790.8,22517.3,23070.0,23609.4,24488.4,25545.1,26352.3,27441.7,29097.1,30440.8,28856.4
 "10000","Delaware",2,SAPCE1,15,"...","   Housing and utilities","Millions of current dollars",3038.6,3218.2,3400.7,3632.4,3908.1,4084.6,4266.7,4501.5,4874.9,5235.3,5717.5,5955.9,6011.5,6169.7,6355.7,6461.2,6674.1,6833.9,7015.3,7167.6,7409.1,7919.8,8326.1,8749.1
 "10000","Delaware",2,SAPCE1,16,"...","   Health care","Millions of current dollars",2291.5,2463.9,2560.3,2742.8,3035.6,3335.1,3683.7,4045.7,4423.0,4657.8,5010.3,5360.3,5596.7,5999.2,6302.0,6496.2,6673.8,7006.3,7461.8,7774.0,7988.3,8293.3,8672.3,8048.6
 "10000","Delaware",2,SAPCE1,17,"...","   Transportation services","Millions of current dollars",579.7,623.9,663.8,737.4,746.3,729.0,753.6,765.6,790.2,793.4,831.2,837.4,799.1,825.7,863.9,881.4,915.1,946.2,958.0,986.2,1026.1,1083.0,1164.1,848.7
 "10000","Delaware",2,SAPCE1,18,"...","   Recreation services","Millions of current dollars",627.9,641.0,689.0,701.4,729.0,758.5,782.7,824.8,909.0,955.3,977.1,1060.5,1106.1,1137.2,1128.2,1185.1,1197.2,1208.5,1260.9,1289.9,1358.4,1436.8,1456.9,1174.0
 "10000","Delaware",2,SAPCE1,19,"...","   Food services and accommodations","Millions of current dollars",1172.1,1219.9,1283.5,1366.9,1381.2,1418.9,1490.9,1647.5,1763.6,1894.8,1996.8,2102.5,2098.3,2222.3,2259.0,2349.8,2421.9,2527.6,2703.8,2804.5,2860.1,3017.4,3190.7,2519.9
 "10000","Delaware",2,SAPCE1,20,"...","   Financial services and insurance","Millions of current dollars",1502.3,1622.5,1745.8,1932.7,1931.9,2008.6,2164.1,2283.5,2435.4,2474.2,2519.4,2460.2,2229.0,2349.2,2417.6,2382.0,2460.4,2616.5,2751.9,2860.2,3112.9,3395.5,3432.3,3506.9
 "10000","Delaware",2,SAPCE1,21,"...","   Other services","Millions of current dollars",1419.4,1561.8,1584.4,1684.8,1818.3,1891.1,2045.1,2205.9,2422.1,2621.1,2826.1,2973.7,3036.0,3087.5,3190.9,3314.3,3266.9,3349.5,3393.4,3469.9,3686.9,3951.4,4198.4,4009.2
 "10000","Delaware",2,SAPCE1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)","Millions of current dollars",330.3,415.0,434.0,479.0,567.0,615.0,642.0,685.0,732.0,804.0,930.0,1022.3,1016.0,1009.0,1052.8,1106.6,1163.0,1193.0,1177.6,1216.2,1260.0,1313.9,1308.1,1497.7
 "10000","Delaware",2,SAPCE1,23,"...","   Gross output of nonprofit institutions","Millions of current dollars",1623.0,1781.0,1830.0,1931.0,2156.0,2355.0,2488.0,2689.0,2881.0,3124.0,3324.0,3498.5,3621.3,3711.7,3848.4,4003.9,4156.5,4413.8,4463.9,4494.7,4497.2,4727.4,4930.7,4792.3
 "10000","Delaware",2,SAPCE1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions","Millions of current dollars",1292.7,1366.0,1396.0,1452.0,1589.0,1740.0,1846.0,2004.0,2149.0,2320.0,2394.0,2476.2,2605.4,2702.7,2795.6,2897.3,2993.5,3220.8,3286.3,3278.5,3237.2,3413.5,3622.6,3294.6
 "11000","District of Columbia",2,SAPCE1,1,"...","Personal consumption expenditures","Millions of current dollars",19210.5,19755.8,21050.0,22397.9,23136.4,24138.4,25431.2,27219.5,28744.2,30129.2,31729.8,33021.3,32415.1,33892.4,35460.9,36737.2,38295.1,39914.0,41546.1,43139.6,45030.9,47631.1,49317.8,46453.6
 "11000","District of Columbia",2,SAPCE1,2,"..."," Goods","Millions of current dollars",6319.7,6167.7,6523.7,6803.9,6981.3,7192.4,7658.7,8179.6,8545.1,8894.1,9132.1,9063.0,8563.6,8955.5,9449.3,9893.2,10465.7,10854.7,11309.4,11755.9,12389.6,13049.7,13656.2,13668.9
 "11000","District of Columbia",2,SAPCE1,3,"...","  Durable goods","Millions of current dollars",1856.2,1970.0,2134.1,2258.2,2367.6,2564.8,2705.5,2829.0,2878.1,2924.6,3004.8,2742.3,2557.1,2654.7,2795.0,2850.6,2992.7,3114.6,3269.5,3512.9,3708.2,3990.3,4196.5,4536.5
 "11000","District of Columbia",2,SAPCE1,4,"...","   Motor vehicles and parts","Millions of current dollars",790.8,810.3,847.7,898.7,928.8,982.8,1000.6,1016.7,1000.5,947.8,967.7,813.6,775.9,852.4,868.3,936.1,957.2,994.3,1080.9,1100.2,1128.6,1179.9,1185.2,1227.4
 "11000","District of Columbia",2,SAPCE1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",392.5,420.1,484.0,522.2,513.2,521.0,554.8,620.5,672.3,717.5,688.4,636.7,545.6,535.9,592.3,629.4,695.6,755.8,794.0,861.8,883.4,946.2,987.9,1024.2
 "11000","District of Columbia",2,SAPCE1,6,"...","   Recreational goods and vehicles","Millions of current dollars",407.8,461.5,495.8,525.8,605.9,717.8,776.7,798.3,793.2,819.1,881.7,834.3,794.0,806.7,842.5,795.3,810.3,807.8,795.6,926.0,1029.1,1164.8,1293.9,1595.0
 "11000","District of Columbia",2,SAPCE1,7,"...","   Other durable goods","Millions of current dollars",265.1,278.1,306.7,311.4,319.7,343.1,373.4,393.6,412.0,440.2,466.9,457.7,441.6,459.7,491.9,489.7,529.6,556.8,599.0,624.9,667.1,699.4,729.4,689.8
 "11000","District of Columbia",2,SAPCE1,8,"...","  Nondurable goods","Millions of current dollars",4463.5,4197.8,4389.6,4545.7,4613.7,4627.6,4953.2,5350.5,5667.0,5969.5,6127.3,6320.7,6006.5,6300.8,6654.3,7042.6,7473.0,7740.1,8039.8,8243.1,8681.4,9059.5,9459.8,9132.5
 "11000","District of Columbia",2,SAPCE1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",1607.1,1580.3,1645.8,1695.9,1804.0,1824.7,1948.5,2085.5,2128.3,2252.2,2323.9,2496.4,2589.5,2708.6,2830.6,2981.4,3105.5,3278.7,3445.2,3479.9,3629.9,3705.8,3810.4,4059.9
 "11000","District of Columbia",2,SAPCE1,10,"...","   Clothing and footwear","Millions of current dollars",936.7,924.1,954.0,941.6,902.8,890.4,935.6,973.4,1038.5,1073.5,1127.8,1125.4,1034.7,1069.8,1138.5,1143.9,1199.2,1281.5,1376.0,1446.9,1508.4,1540.4,1658.6,1337.6
 "11000","District of Columbia",2,SAPCE1,11,"...","   Gasoline and other energy goods","Millions of current dollars",872.8,621.6,625.4,718.8,632.5,577.9,645.0,738.3,895.8,960.4,970.8,998.0,642.2,707.9,804.0,925.8,988.8,826.2,634.9,576.9,640.8,768.1,821.7,572.1
 "11000","District of Columbia",2,SAPCE1,12,"...","   Other nondurable goods","Millions of current dollars",1046.8,1071.7,1164.4,1189.4,1274.4,1334.6,1424.1,1553.3,1604.4,1683.4,1704.8,1700.9,1740.1,1814.4,1881.1,1991.5,2179.5,2353.6,2583.7,2739.2,2902.3,3045.1,3169.2,3162.8
 "11000","District of Columbia",2,SAPCE1,13,"..."," Services","Millions of current dollars",12890.8,13588.1,14526.3,15594.0,16155.1,16946.0,17772.5,19039.9,20199.1,21235.1,22597.7,23958.3,23851.5,24936.9,26011.6,26843.9,27829.3,29059.3,30236.8,31383.7,32641.3,34581.4,35661.6,32784.7
 "11000","District of Columbia",2,SAPCE1,14,"...","  Household consumption expenditures (for services)","Millions of current dollars",12637.6,13280.0,14143.3,15099.0,15516.1,16227.0,17081.5,18361.9,19579.1,20596.0,21956.7,23043.8,23163.6,24274.7,25386.1,25962.4,27105.7,28207.3,29522.0,30393.5,31789.8,33309.6,34615.2,30945.0
 "11000","District of Columbia",2,SAPCE1,15,"...","   Housing and utilities","Millions of current dollars",2512.4,2626.2,2754.8,2918.4,3124.8,3197.5,3320.6,3505.3,3729.7,3967.8,4272.5,4641.5,4749.6,5147.3,5438.7,5581.3,5952.8,6313.5,6493.1,6666.9,7032.2,7412.1,7713.9,8094.2
 "11000","District of Columbia",2,SAPCE1,16,"...","   Health care","Millions of current dollars",2954.3,3084.4,3132.2,3276.1,3435.5,3728.4,3864.6,4133.6,4403.4,4564.2,4794.2,5062.5,5318.7,5555.2,5888.4,6072.5,6236.4,6521.0,6951.8,7244.4,7483.9,7664.6,7912.6,7338.6
 "11000","District of Columbia",2,SAPCE1,17,"...","   Transportation services","Millions of current dollars",848.7,881.0,910.5,1029.1,1031.0,959.4,976.6,1065.7,1108.9,1159.7,1199.5,1253.9,1219.9,1297.0,1443.5,1468.2,1511.8,1489.6,1618.1,1799.1,2078.5,2174.9,2391.6,1669.9
 "11000","District of Columbia",2,SAPCE1,18,"...","   Recreation services","Millions of current dollars",513.0,551.8,579.8,633.8,624.9,602.7,656.4,733.0,811.6,872.3,934.3,996.5,1012.6,1062.2,1034.3,1073.8,1089.2,1108.1,1143.5,1172.9,1201.1,1251.5,1306.2,937.6
 "11000","District of Columbia",2,SAPCE1,19,"...","   Food services and accommodations","Millions of current dollars",1153.3,1275.3,1338.1,1418.0,1437.2,1523.0,1659.6,1827.7,2035.7,2155.1,2253.1,2339.6,2377.4,2490.4,2636.9,2736.7,2924.2,3088.8,3357.3,3454.3,3575.1,3810.5,4016.2,2340.8
 "11000","District of Columbia",2,SAPCE1,20,"...","   Financial services and insurance","Millions of current dollars",1361.7,1529.5,1640.7,1801.3,1719.2,1734.9,1830.4,1966.5,2172.3,2337.7,2485.6,2563.6,2330.5,2399.4,2464.6,2512.1,2631.0,2797.6,2963.0,3011.2,3166.2,3327.4,3308.4,3372.5
 "11000","District of Columbia",2,SAPCE1,21,"...","   Other services","Millions of current dollars",3294.1,3331.8,3787.2,4022.3,4143.6,4481.1,4773.3,5130.2,5317.5,5539.2,6017.6,6186.1,6154.9,6323.2,6479.8,6517.7,6760.2,6888.6,6995.3,7044.7,7252.7,7668.4,7966.3,7191.5
 "11000","District of Columbia",2,SAPCE1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)","Millions of current dollars",253.1,308.0,383.0,495.0,639.0,719.0,691.0,678.0,620.0,639.0,641.0,914.5,687.9,662.2,625.5,881.5,723.7,851.9,714.8,990.2,851.6,1271.8,1046.3,1839.7
 "11000","District of Columbia",2,SAPCE1,23,"...","   Gross output of nonprofit institutions","Millions of current dollars",1496.0,1612.0,1770.0,2007.0,2314.0,2547.0,2765.0,2894.0,2925.0,3004.0,3226.0,3592.1,3442.7,3566.8,3639.3,3969.7,4003.4,4281.2,4324.2,4696.5,4595.4,5142.6,5058.6,5455.4
 "11000","District of Columbia",2,SAPCE1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions","Millions of current dollars",1242.9,1304.0,1387.0,1512.0,1675.0,1828.0,2074.0,2216.0,2305.0,2365.0,2585.0,2677.6,2754.8,2904.6,3013.9,3088.2,3279.8,3429.3,3609.4,3706.3,3743.8,3870.8,4012.3,3615.8
 "12000","Florida",5,SAPCE1,1,"...","Personal consumption expenditures","Millions of current dollars",335569.9,358211.5,380822.1,412352.5,432799.7,448027.0,474147.6,513638.0,557249.0,601391.8,630844.7,640082.4,621753.2,644318.9,675005.8,700219.1,722610.0,762704.3,803038.6,836468.9,874325.3,927049.5,966942.8,947905.9
 "12000","Florida",5,SAPCE1,2,"..."," Goods","Millions of current dollars",116981.3,124533.0,133462.7,143402.0,150154.3,152575.1,161065.5,176690.5,194237.3,207545.6,212170.2,206371.9,194159.7,202280.6,215586.7,224908.7,234935.8,247960.8,257452.6,264125.1,276537.7,291903.5,301527.5,317068.6
 "12000","Florida",5,SAPCE1,3,"...","  Durable goods","Millions of current dollars",45787.2,49984.0,53533.0,56944.0,59733.2,62429.2,65579.3,72337.6,80049.7,84077.1,83864.2,74927.7,67602.5,70328.8,74632.1,78947.7,84193.7,90082.7,96219.4,99800.1,104312.2,110917.3,114130.8,122658.7
 "12000","Florida",5,SAPCE1,4,"...","   Motor vehicles and parts","Millions of current dollars",18624.6,20407.4,21693.5,22866.1,23673.7,24720.0,24783.2,26364.3,28373.6,28309.1,27491.6,22274.4,19830.3,21622.9,23071.4,25270.0,27128.4,29013.2,31730.8,32214.3,33216.5,34832.2,34454.4,36731.3
 "12000","Florida",5,SAPCE1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",10408.9,11497.8,12453.3,13370.5,14380.6,15260.3,16125.0,18094.7,20447.6,21568.2,20404.5,18237.6,16088.9,16275.2,17035.6,18007.5,19284.0,20965.4,22719.4,24074.4,25442.3,27844.7,29253.9,31656.7
 "12000","Florida",5,SAPCE1,6,"...","   Recreational goods and vehicles","Millions of current dollars",11503.7,12479.2,13360.4,14160.6,15131.7,15664.3,17172.7,19488.0,22104.7,23943.3,24746.8,23431.5,20979.9,21028.0,22151.3,22671.5,24218.9,25624.7,26429.3,28118.6,29994.3,31958.3,34117.6,38455.4
 "12000","Florida",5,SAPCE1,7,"...","   Other durable goods","Millions of current dollars",5250.0,5599.6,6025.7,6546.8,6547.2,6784.6,7498.5,8390.7,9123.7,10256.6,11221.4,10984.2,10703.3,11402.7,12373.8,12998.8,13562.5,14479.4,15339.9,15392.8,15659.2,16282.1,16305.0,15815.3
 "12000","Florida",5,SAPCE1,8,"...","  Nondurable goods","Millions of current dollars",71194.1,74549.0,79929.7,86458.0,90421.1,90146.0,95486.2,104353.0,114187.6,123468.5,128306.1,131444.2,126557.2,131951.8,140954.7,145961.0,150742.1,157878.1,161233.2,164324.9,172225.5,180986.2,187396.7,194409.9
 "12000","Florida",5,SAPCE1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",28922.3,30522.8,32023.5,34401.4,36088.5,35645.5,37429.2,40605.6,43694.5,46181.4,48056.0,49910.9,49979.4,50516.7,52589.7,54133.9,56132.8,58890.9,61698.9,63644.8,66224.5,69218.8,72451.6,80265.9
 "12000","Florida",5,SAPCE1,10,"...","   Clothing and footwear","Millions of current dollars",11105.5,11513.9,12056.8,12789.2,12845.9,12716.7,13327.8,14265.0,14926.7,16012.6,16460.7,16095.0,15591.6,16544.8,17571.8,18691.0,19328.5,20241.2,20836.8,21111.7,21292.4,21986.1,22193.7,20212.9
 "12000","Florida",5,SAPCE1,11,"...","   Gasoline and other energy goods","Millions of current dollars",7116.9,6713.0,7471.0,8934.0,8857.3,8282.8,9383.4,11249.6,13974.8,16386.3,17656.6,18939.8,13648.3,16168.8,19808.5,20878.5,20916.4,20437.9,15852.9,14162.5,16257.2,18063.7,17471.0,12613.5
 "12000","Florida",5,SAPCE1,12,"...","   Other nondurable goods","Millions of current dollars",24049.4,25799.3,28378.4,30333.4,32629.4,33501.0,35345.9,38232.7,41591.7,44888.1,46132.8,46498.4,47337.9,48721.5,50984.7,52257.6,54364.4,58308.2,62844.6,65405.9,68451.3,71717.6,75280.3,81317.6
 "12000","Florida",5,SAPCE1,13,"..."," Services","Millions of current dollars",218588.6,233678.5,247359.4,268950.5,282645.4,295451.9,313082.0,336947.5,363011.7,393846.2,418674.5,433710.6,427593.5,442038.4,459419.1,475310.4,487674.1,514743.4,545585.9,572343.8,597787.6,635146.0,665415.3,630837.3
 "12000","Florida",5,SAPCE1,14,"...","  Household consumption expenditures (for services)","Millions of current dollars",218270.4,232608.3,245583.4,266393.4,279724.5,292212.8,310141.1,333938.4,361086.5,390855.0,414715.5,429144.6,424231.4,439073.5,456474.2,471817.3,484407.0,511263.9,542673.1,568488.2,593966.4,630664.7,662239.3,623838.3
 "12000","Florida",5,SAPCE1,15,"...","   Housing and utilities","Millions of current dollars",70574.8,75076.4,79405.8,84595.7,90898.5,94998.8,99275.4,105198.4,114072.3,124474.8,133704.0,139875.6,138803.8,140607.0,143404.2,144821.2,148100.5,152808.5,159226.5,166463.1,173418.0,182542.6,192016.6,201132.9
 "12000","Florida",5,SAPCE1,16,"...","   Health care","Millions of current dollars",46368.6,48707.0,50752.4,54370.2,59694.3,65682.0,69832.8,75449.8,80444.8,85742.6,90909.7,94992.6,99509.5,103452.5,106262.6,111179.4,112195.1,118457.5,127249.2,133637.9,137409.6,144566.4,153461.8,145069.5
 "12000","Florida",5,SAPCE1,17,"...","   Transportation services","Millions of current dollars",12713.6,13429.6,13993.2,15339.6,14861.5,14297.0,15138.8,15930.0,16921.0,17934.6,18179.7,18198.8,17080.9,17725.6,19542.5,20483.8,21742.8,23631.0,25025.7,26389.2,27713.7,29548.4,31604.5,22555.3
 "12000","Florida",5,SAPCE1,18,"...","   Recreation services","Millions of current dollars",11790.5,12665.5,13511.2,14877.7,15262.5,15098.0,16194.7,17786.8,18724.9,20516.4,21746.5,22613.2,22167.6,22615.0,22809.2,24003.5,25024.2,26989.2,29470.9,31614.8,33615.9,35824.8,37410.1,28422.0
 "12000","Florida",5,SAPCE1,19,"...","   Food services and accommodations","Millions of current dollars",24136.3,25005.5,25699.8,27336.8,28316.9,29495.5,31754.6,35246.0,38967.5,41632.5,43286.4,43855.7,42497.7,44663.9,47864.4,51319.5,54435.5,58461.3,63194.7,66012.7,68064.1,72086.3,75245.8,60011.2
 "12000","Florida",5,SAPCE1,20,"...","   Financial services and insurance","Millions of current dollars",27491.1,30298.6,33246.1,37402.9,36235.8,36953.5,39592.3,43427.7,48330.4,52631.3,56492.5,58100.9,53722.8,58197.1,62920.1,65192.9,67748.3,71801.5,77164.0,80352.5,87183.7,94524.3,96417.6,99342.2
 "12000","Florida",5,SAPCE1,21,"...","   Other services","Millions of current dollars",25195.4,27425.8,28974.9,32470.6,34455.0,35688.0,38352.5,40899.7,43625.7,47922.8,50396.7,51507.9,50449.1,51812.4,53671.1,54817.1,55160.7,59114.8,61342.0,64018.1,66561.5,71571.9,76083.0,67305.1
 "12000","Florida",5,SAPCE1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)","Millions of current dollars",318.2,1070.1,1776.0,2557.1,2920.9,3239.1,2940.9,3009.1,1925.1,2991.2,3958.9,4565.9,3362.1,2964.9,2944.8,3493.1,3267.1,3479.5,2912.9,3855.6,3821.2,4481.3,3176.0,6999.0
 "12000","Florida",5,SAPCE1,23,"...","   Gross output of nonprofit institutions","Millions of current dollars",16261.0,17789.1,19651.0,21767.1,23600.0,25565.0,27374.0,29613.1,32311.1,35479.1,38568.0,40082.4,40230.3,41432.6,42495.8,44175.6,44954.1,47351.1,50352.1,53282.2,54449.3,57492.6,59611.2,59676.2
 "12000","Florida",5,SAPCE1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions","Millions of current dollars",15942.9,16718.9,17875.0,19210.0,20679.1,22325.9,24433.1,26604.0,30386.0,32487.9,34609.1,35516.5,36868.2,38467.7,39550.9,40682.5,41687.0,43871.6,47439.2,49426.7,50628.1,53011.3,56435.2,52677.2
 "13000","Georgia",5,SAPCE1,1,"...","Personal consumption expenditures","Millions of current dollars",151783.3,161348.1,174370.5,188692.1,197679.7,205247.2,216651.8,230226.1,247108.9,262158.8,275892.1,281234.7,273949.3,283499.5,296427.3,306379.2,317225.2,333460.4,346913.3,361907.9,380377.6,400690.3,416542.5,408752.8
 "13000","Georgia",5,SAPCE1,2,"..."," Goods","Millions of current dollars",58082.7,61227.3,67405.4,72025.0,74462.1,76501.8,80219.1,85039.9,91417.7,96856.7,100952.5,99822.3,94173.9,98807.8,104979.4,108764.6,112281.1,117562.2,120101.4,121947.7,129281.1,136215.1,140449.3,148190.5
 "13000","Georgia",5,SAPCE1,3,"...","  Durable goods","Millions of current dollars",20838.5,22787.5,25244.6,26278.3,27379.7,28456.2,29580.7,30962.7,32528.6,33696.2,34604.4,30788.5,27902.4,29336.8,30294.9,31892.0,33338.9,35031.4,37630.5,39296.2,41466.2,44034.5,45803.2,50199.2
 "13000","Georgia",5,SAPCE1,4,"...","   Motor vehicles and parts","Millions of current dollars",9279.1,10319.4,11434.0,11710.3,12552.6,13091.0,12951.1,13041.6,13173.4,12895.5,13158.3,10567.8,9480.4,10401.0,10998.1,11934.8,12821.3,13594.0,14897.2,15724.4,16276.0,17137.9,17243.0,18632.1
 "13000","Georgia",5,SAPCE1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",4839.0,5183.6,5737.8,6052.2,6248.8,6419.0,6788.4,7208.4,7567.3,7922.0,7882.6,7169.7,6443.6,6594.3,6567.7,6787.2,6965.6,7299.2,7867.9,8307.5,8856.8,9679.0,10528.4,12085.6
 "13000","Georgia",5,SAPCE1,6,"...","   Recreational goods and vehicles","Millions of current dollars",4188.9,4553.9,5070.6,5341.4,5439.7,5645.3,6290.0,6856.2,7603.5,8233.1,8589.6,8169.9,7268.6,7411.9,7498.1,7796.3,7990.2,8316.8,8796.5,9238.7,10126.5,10727.7,11430.0,13178.3
 "13000","Georgia",5,SAPCE1,7,"...","   Other durable goods","Millions of current dollars",2531.5,2730.6,3002.2,3174.4,3138.6,3300.9,3551.1,3856.6,4184.3,4645.6,4973.9,4881.1,4709.9,4929.6,5231.0,5373.7,5561.8,5821.4,6068.9,6025.6,6207.0,6490.0,6601.8,6303.3
 "13000","Georgia",5,SAPCE1,8,"...","  Nondurable goods","Millions of current dollars",37244.2,38439.8,42160.8,45746.7,47082.4,48045.6,50638.5,54077.2,58889.1,63160.5,66348.1,69033.8,66271.5,69471.0,74684.5,76872.7,78942.2,82530.7,82470.9,82651.5,87814.9,92180.5,94646.2,97991.3
 "13000","Georgia",5,SAPCE1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",13268.6,13887.2,14883.4,15846.5,16444.9,16805.1,17411.3,18483.0,19637.2,20648.7,21796.7,22661.9,23254.3,23790.9,25105.4,26197.7,26938.0,28469.7,29235.7,29619.4,31413.3,32320.7,33347.6,37301.3
 "13000","Georgia",5,SAPCE1,10,"...","   Clothing and footwear","Millions of current dollars",7463.2,7787.9,8256.3,8457.1,8511.5,8683.9,8697.9,8975.2,9540.2,10042.2,10080.5,9793.5,9387.5,9666.1,9965.8,10190.8,10592.7,11065.8,11502.8,11612.7,11747.4,12109.1,12230.4,11342.0
 "13000","Georgia",5,SAPCE1,11,"...","   Gasoline and other energy goods","Millions of current dollars",4644.8,4245.8,4808.6,6081.6,5911.7,5489.3,6313.0,7508.6,9815.3,11032.4,11698.9,13161.1,9641.4,11198.2,13806.3,13848.0,13815.4,13524.2,10433.5,9124.1,10436.2,11694.8,11232.6,8371.6
 "13000","Georgia",5,SAPCE1,12,"...","   Other nondurable goods","Millions of current dollars",11867.6,12519.0,14212.5,15361.6,16214.3,17067.3,18216.3,19110.3,19896.3,21437.1,22772.0,23417.3,23988.3,24815.7,25807.0,26636.2,27596.0,29471.0,31298.8,32295.3,34218.0,36056.0,37835.5,40976.4
 "13000","Georgia",5,SAPCE1,13,"..."," Services","Millions of current dollars",93700.6,100120.7,106965.0,116667.1,123217.6,128745.4,136432.6,145186.2,155691.2,165302.1,174939.5,181412.5,179775.3,184691.7,191447.9,197614.6,204944.1,215898.2,226811.9,239960.2,251096.6,264475.2,276093.2,260562.3
 "13000","Georgia",5,SAPCE1,14,"...","  Household consumption expenditures (for services)","Millions of current dollars",93178.0,99570.6,106060.0,115499.1,121493.7,126766.3,134330.7,143206.1,154350.1,163549.0,172693.6,178300.9,176943.0,182151.5,188624.8,194448.4,201531.6,212326.1,223150.5,236109.7,247235.7,260491.5,272348.4,253839.2
